platform,keyword,title,content,publish_time,like_count,comment_count,repost_count,url,content_clean,sentiment_score,sentiment,keywords
新浪财经,小米SU7,"小米发布新一代SU7, 上市首周已交付四五千辆 - 新浪财经","小米发布新一代SU7, 上市首周已交付四五千辆 - 新浪财经 小米发布新一代SU7, 上市首周已交付四五千辆 新浪财经",2026-06-03 02:34:40,0,0,0,https://news.google.com/rss/articles/CBMiogNBVV95cUxNbWtPcTQxcDVJeHlwOUxtaDNVRlJnTHBoWmJxSWllUXM1LTZNZWQwR3ZiX0w2TjZQaHJ6MzgtUWNqMFlGaEhFb3QwSE9nSWlhTTM2SFQtWGtMTVdCejd3Tm45RWNoV3JhVkZQYl9BM2YtUzBGU01VWnd0enlXYVJ0TjM5X3NTZFdnWGg5YzRZbV85WUVIVTBFVXI5cVBMWnFLZFpTUFZhVEwtLWJWWGU0Y1ZKb1RCeURCU1NUanp4YWdaa3p3ZHF5Q04xM3JwdU5YeEF1ZEUxSGREQ0Y4Ui1pOWpkRHlZMEF4N085anJ3STFJdG9DNnctTkZweE56cVpralotSEtfRWVaRmtZdHN4dGRsQ2dUNXFzTWVYZ0ZRQmxwSnAwOUUzZ04wM0VXMDM2T2tfaTVYQWZRa2NMYkVsX1pEYklOdnZPY2s1cUhWRHFVVHJ2aGJpbl95UEQzXzFrZE92eFFpd2RvRVRkN25Ddms5ZGhyWElzTlJoOS12M2RoampLZWF2ZGpTMmZLTkVONEppNjNzRXBERkZ0Tjd2Vy1R?oc=5,"小米发布新一代SU7,上市首周已交付四五千辆新浪财经小米发布新一代SU7,上市首周已交付四五千辆新浪财经",0.9999072506742468,正面,"SU7,首周,四五千,小米,交付"
汽车之家,小米SU7,新一代小米SU7真的来了，雷军：必须涨价！ - 汽车之家,新一代小米SU7真的来了，雷军：必须涨价！ - 汽车之家 新一代小米SU7真的来了，雷军：必须涨价！ 汽车之家,2026-06-06 11:29:35,0,0,0,https://news.google.com/rss/articles/CBMiXkFVX3lxTFBOVy1zODFYR1BMRmo0MjBVa0Q3QmlvdGw2azhxYjN6MFlVa3hBbjhhWmN4dmg0aFR5bXI2YXR6SnhJUmdTZk9Qak11aGZPT3BfUi02X1BFZW54MXVPb1E?oc=5,新一代小米SU7真的来了，雷军：必须涨价！汽车之家新一代小米SU7真的来了，雷军：必须涨价！汽车之家,0.9986669949022754,正面,"雷军,SU7,小米,新一代,涨价"
汽车之家,小米SU7,新款小米SU7探店实拍，21.99万起，全系标配激光雷达+800V - 汽车之家,新款小米SU7探店实拍，21.99万起，全系标配激光雷达+800V - 汽车之家 新款小米SU7探店实拍，21.99万起，全系标配激光雷达+800V 汽车之家,2026-06-06 12:04:54,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9aUElMTDJ3SGViSXVrd2NrQkYtWlF6Rk8wNTBpWXN4a3hGNndQbHREZEhNbUNRbmphU01NQldMNHRlLU5veTVjV2ZoT2NJd0VRV0hpbklmN2RWcTg?oc=5,新款小米SU7探店实拍，21.99万起，全系标配激光雷达800V汽车之家新款小米SU7探店实拍，21.99万起，全系标配激光雷达800V汽车之家,0.9912653395772364,正面,"SU7,探店,实拍,21.99,万起"
汽车之家,小米SU7,续航902km，新一代小米SU7，这回把诚意焊在底盘上了！ - 汽车之家,续航902km，新一代小米SU7，这回把诚意焊在底盘上了！ - 汽车之家 续航902km，新一代小米SU7，这回把诚意焊在底盘上了！ 汽车之家,2026-06-05 16:07:12,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9XNEE3Y2ZaTTlQUEk2NEc1Y3N2UllObXB4bS1XTC0wckUxMUhhUFdyTGpTQjBWUWdZaHlodXNDOW96cWFETmpwbEpJSTRnc0JZbC0xWGdqbmFiUmM?oc=5,续航902km，新一代小米SU7，这回把诚意焊在底盘上了！汽车之家续航902km，新一代小米SU7，这回把诚意焊在底盘上了！汽车之家,0.999817512139824,正面,"902km,SU7,续航,小米,诚意"
汽车之家,小米SU7,小米SU7测试车现身西班牙街头 为进军欧洲市场铺路？ - 汽车之家,小米SU7测试车现身西班牙街头 为进军欧洲市场铺路？ - 汽车之家 小米SU7测试车现身西班牙街头 为进军欧洲市场铺路？ 汽车之家,2026-06-05 04:14:56,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1ZSG50VVl5MnJyRHlvOXpNbTBDaGZvNndscGlXUE1ULTd1MU1tT0xRYThKMEE0Q3JyZ3I4MExEUVBzNC1LUndXc1RiMGJRSzlaSmtiMlN5QXJYNHc?oc=5,小米SU7测试车现身西班牙街头为进军欧洲市场铺路？汽车之家小米SU7测试车现身西班牙街头为进军欧洲市场铺路？汽车之家,0.9982964221727564,正面,"SU7,铺路,小米,现身,街头"
汽车之家,小米SU7,小米SU7 Ultra销量不佳，将解散部分团队 - 汽车之家,小米SU7 Ultra销量不佳，将解散部分团队 - 汽车之家 小米SU7 Ultra销量不佳，将解散部分团队 汽车之家,2026-06-04 10:50:31,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBMMXE4a3QycTA0cXpZd3VZY3U2elNORnZfTWlwcmlGUTVLaHUtNGpUbHJ6VFp5STFZYlFIMkdpQWlYUjQzdldNN3BYaTVVOXY0RVp0Unh4SG5GV0E?oc=5,小米SU7Ultra销量不佳，将解散部分团队汽车之家小米SU7Ultra销量不佳，将解散部分团队汽车之家,0.2776762861094551,负面,"SU7Ultra,小米,不佳,解散,团队"
汽车之家,小米SU7,小米汽车：最后一台第一代小米SU7交付，不到2年时间卖了38.1万辆 - 汽车之家,小米汽车：最后一台第一代小米SU7交付，不到2年时间卖了38.1万辆 - 汽车之家 小米汽车：最后一台第一代小米SU7交付，不到2年时间卖了38.1万辆 汽车之家,2026-06-04 09:03:39,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9RZDdrai1Ta0xCOHphYnBadzlscmgtazdJZWRTTVFIaW5oRHZ3YzJhcVQzeGVYU0J5dWlhVXBjWGVFX0x4REpNTXZRUDJmWXRmbVM5ajhkY1VIU0k?oc=5,小米汽车：最后一台第一代小米SU7交付，不到2年时间卖了38.1万辆汽车之家小米汽车：最后一台第一代小米SU7交付，不到2年时间卖了38.1万辆汽车之家,0.9442503184115172,正面,"小米,SU7,38.1,汽车,第一代"
汽车之家,小米SU7,新一代小米SU7已经到店，4月就能提车 - 汽车之家,新一代小米SU7已经到店，4月就能提车 - 汽车之家 新一代小米SU7已经到店，4月就能提车 汽车之家,2026-06-04 21:52:01,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE4xbW0taTJBX3FvTWR4RUVyNkhlR2lTdHdjQXhFZUpzOFl0T0RtNUJzQnlQN2FaSnNPalc4bmVBNEVUQTNOSG9ueEF5cDhXT1NCVmNSWVVleGpqOFE?oc=5,新一代小米SU7已经到店，4月就能提车汽车之家新一代小米SU7已经到店，4月就能提车汽车之家,0.6634657537742719,正面,"SU7,提车,小米,新一代,汽车"
汽车之家,小米SU7,销售权限下放 小米 SU7 Ultra 专属销售团队或解散 - 汽车之家,销售权限下放 小米 SU7 Ultra 专属销售团队或解散 - 汽车之家 销售权限下放 小米 SU7 Ultra 专属销售团队或解散 汽车之家,2026-06-05 11:46:23,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5nWEpRaDU2QThOcjVBRzdEU1Jfd1FWelhxal80UWxGd2w1amZCN1Y0SG1TdF8tU3BveXNKYURiQTFpQmthVlhnLU5HSDRUcG9nRHJodDdGTkFCRUE?oc=5,销售权限下放小米SU7Ultra专属销售团队或解散汽车之家销售权限下放小米SU7Ultra专属销售团队或解散汽车之家,0.7626009804365985,正面,"SU7Ultra,销售,专属,下放,小米"
汽车之家,小米SU7,新款小米SU7正式上市，售21.99万元起 - 汽车之家,新款小米SU7正式上市，售21.99万元起 - 汽车之家 新款小米SU7正式上市，售21.99万元起 汽车之家,2026-06-03 22:56:03,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE51NEJhdVA5bGlFd2tLRnl1c1pVckZ4d241VjhxanA3VDVNNEdGVXZkRE9hLThIMkRXVUFRUjMwYi00VzEtZzd3ODgzdEhua3ZtdmFhVTkwblNfMG8?oc=5,新款小米SU7正式上市，售21.99万元起汽车之家新款小米SU7正式上市，售21.99万元起汽车之家,0.9967402526341378,正面,"SU7,21.99,小米,新款,万元"
汽车之家,小米SU7,工信部最新目录：小米SU7改款真的来了，老车主怎么看？ - 汽车之家,工信部最新目录：小米SU7改款真的来了，老车主怎么看？ - 汽车之家 工信部最新目录：小米SU7改款真的来了，老车主怎么看？ 汽车之家,2026-06-05 00:05:00,0,0,0,https://news.google.com/rss/articles/CBMiXkFVX3lxTE9lcngtZmxYWm1lUU9rNVVQaU0zOV9lTnIyY01zMlM5NWU4WjVaQXhoY1RGSm8xYXh2N0Zqd2NfTk5kVGQtODJSeWI2ZGxyejBtUUVuaDR1M3NIQmppY3c?oc=5,工信部最新目录：小米SU7改款真的来了，老车主怎么看？汽车之家工信部最新目录：小米SU7改款真的来了，老车主怎么看？汽车之家,0.8480033223899446,正面,"工信部,SU7,改款,小米,车主"
汽车之家,小米SU7,小米SU7三款车型大揭秘，选对不选贵，看完秒懂攻略！ - 汽车之家,小米SU7三款车型大揭秘，选对不选贵，看完秒懂攻略！ - 汽车之家 小米SU7三款车型大揭秘，选对不选贵，看完秒懂攻略！ 汽车之家,2026-06-04 09:12:50,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBSandDaUJkMzd0VHNUNVhFdWtQV2RhQ2tfeVhvc01oeURPU1lJcFFsMjdUUmdiVzdldENJbHJCanUxOVVKWlpWejNrSUwwY01ZZlRYaEpobzZmNEE?oc=5,小米SU7三款车型大揭秘，选对不选贵，看完秒懂攻略！汽车之家小米SU7三款车型大揭秘，选对不选贵，看完秒懂攻略！汽车之家,0.9989811653195004,正面,"SU7,不选贵,选对,攻略,揭秘"
汽车之家,小米SU7,新一代小米SU7本月发布！雷军：一定会涨价，已进入备产阶段 - 汽车之家,新一代小米SU7本月发布！雷军：一定会涨价，已进入备产阶段 - 汽车之家 新一代小米SU7本月发布！雷军：一定会涨价，已进入备产阶段 汽车之家,2026-06-02 09:47:59,0,0,0,https://news.google.com/rss/articles/CBMiXkFVX3lxTE9Za0RrT3A2VUNhU21xWGxTcWk4M0JkMENKajdZclE3aENQZmpfMnZ3WTNOM2gxcDYxazdjOHJZV3RsZnZjZktMN2x0NDZDNjJob0l1Y3NHcWY4UE5pQmc?oc=5,新一代小米SU7本月发布！雷军：一定会涨价，已进入备产阶段汽车之家新一代小米SU7本月发布！雷军：一定会涨价，已进入备产阶段汽车之家,0.9972651395836216,正面,"雷军,SU7,备产,小米,新一代"
汽车之家,小米SU7,Model 3单踏板通勤真比宝马i3省力？四车实测揭秘 - 汽车之家,Model 3单踏板通勤真比宝马i3省力？四车实测揭秘 - 汽车之家 Model 3单踏板通勤真比宝马i3省力？四车实测揭秘 汽车之家,2026-06-07 00:29:56,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE12NXcxWldRWTdjVGU5bGRXVFhTQks2TkpJQmI2dlFjNFVWT3V4YTkzVGlpcUw0OHVEVDhaYVppcFFHdmkxWE5XTDlBR1pqMUNKT2s5TXBpTWN3TE0?oc=5,Model3单踏板通勤真比宝马i3省力？四车实测揭秘汽车之家Model3单踏板通勤真比宝马i3省力？四车实测揭秘汽车之家,0.6445252182992998,正面,"通勤,Model3,真比,i3,四车"
汽车之家,小米SU7,应对这些日常场景，铂智7和小米SU7到底怎么选？ - 汽车之家,应对这些日常场景，铂智7和小米SU7到底怎么选？ - 汽车之家 应对这些日常场景，铂智7和小米SU7到底怎么选？ 汽车之家,2026-06-05 06:32:55,0,0,0,https://news.google.com/rss/articles/CBMiXkFVX3lxTE9sT0I2dzVwLXlSd21TR1ZJNVhMYUk1eFV6UkNnZVctaHpsaHZQZ2tIUzZTVW5rdERKTkNyMG94dXhFcmNwMmZsV1ppLVJkTWJEU0lTbGtRLUNRSUkzdWc?oc=5,应对这些日常场景，铂智7和小米SU7到底怎么选？汽车之家应对这些日常场景，铂智7和小米SU7到底怎么选？汽车之家,0.9975107813794398,正面,"SU7,小米,场景,日常,应对"
手机新浪网,小米SU7,小米SU7夹手指骨折_新浪新闻 - 手机新浪网,小米SU7夹手指骨折_新浪新闻 - 手机新浪网 小米SU7夹手指骨折_新浪新闻 手机新浪网,2026-06-07 01:11:00,0,0,0,https://news.google.com/rss/articles/CBMiY0FVX3lxTFBUZTlyVHBqZ2RtdlJ5LUxpVHp4T2hubDJ3VGZZMnlTUU9qT2xEMUJRSVhyZGJxMVdXbF8yTHhkcnlRLUREQ2xiUDhTX2NIMEp2clpnam05MVNIMmdSc3JmeEhrMA?oc=5,小米SU7夹手指骨折新浪新闻手机新浪网小米SU7夹手指骨折新浪新闻手机新浪网,0.999738143024514,正面,"SU7,新浪网,小米,骨折,新浪"
汽车之家,小米SU7,小米SU7新款本月发布 预售22.99万起 动力与平台全面升级 - 汽车之家,小米SU7新款本月发布 预售22.99万起 动力与平台全面升级 - 汽车之家 小米SU7新款本月发布 预售22.99万起 动力与平台全面升级 汽车之家,2026-06-05 10:04:35,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1lc09sR0o3YUpLYWVGV3VFd2VkM2NGNHRreGRKTUpmcFlQdnFsaDFKdTJuNUE5SDN1czF6TUxPVktjaUIxc3BtSXVoek9sbW9MTklBMWJyQjBHUVU?oc=5,小米SU7新款本月发布预售22.99万起动力与平台全面升级汽车之家小米SU7新款本月发布预售22.99万起动力与平台全面升级汽车之家,0.990219577240428,正面,"SU7,22.99,万起,小米,新款"
新浪财经,小米SU7,雷军亮出三张底牌，小米坐等借鉴者，友商都怂了吗？ - 新浪财经,雷军亮出三张底牌，小米坐等借鉴者，友商都怂了吗？ - 新浪财经 雷军亮出三张底牌，小米坐等借鉴者，友商都怂了吗？ 新浪财经,2026-06-07 05:37:00,0,0,0,https://news.google.com/rss/articles/CBMidkFVX3lxTE9FakI5UnZCSzZab1BWYjdKc3BjQV9IRkZmNG5lNXJyVXpnR0s0ZWN3VFZ2RVhveFdoUDFsODRXLTVBcUxLX2F2XzFoNjdZR21IZzJmM0N1Uld6YVdMRHc0dmluTXAwR2c1UGo2WDRaRHNPZmo5QXc?oc=5,雷军亮出三张底牌，小米坐等借鉴者，友商都怂了吗？新浪财经雷军亮出三张底牌，小米坐等借鉴者，友商都怂了吗？新浪财经,0.9475309658056628,正面,"雷军,底牌,坐等,亮出,三张"
新浪财经,小米SU7,SU7 Ultra销量暴跌，雷军“豪车梦”遇阻？ - 新浪财经,SU7 Ultra销量暴跌，雷军“豪车梦”遇阻？ - 新浪财经 SU7 Ultra销量暴跌，雷军“豪车梦”遇阻？ 新浪财经,2026-06-02 01:58:12,0,0,0,https://news.google.com/rss/articles/CBMixgRBVV95cUxPcUV5UmVJc2FLazlzdzZTSkNsTzVZb2xBSzVpUzcxbkpibDJ5LWR3QjJuZnZRY2hOSm9HQ3lDTFNHclRyQy1scXUxTWpRbXpjdjRQclo4dUIyalZxenVhV1lEU3pHVGFDQXJ6c1BNeVlZUkdOMzlWZDAxSXNiUGJDOFVQSmVncFhrQVNZZ0pIbG9RaXdGaHNYZG95ZVpvWUgzSXVpbmN2UGxEeVN4UVFYTHZVeFlselNGMElHbVBERk1uOGJCX3NmRDF0RDZraW5QMWJhekRCbzk4eDhvVmNaVWJNcnhWUU4ySEJHeE5mSkJRczVweVR2MU40NnBsVTFZZEIwblNaXzRjTE80OWdMbW1ZaFZnRGVoWlpqbVk3NTNoRDhNNVNmenc0MmZiS2NVeDhQVnZSbzByT3A0Q1Q2SExqRDExbzBsMmhkQzFEbUY1VFBPVUdaT3M5cGdWVTVNcWJ5WjVQUGg3bG5YMDlWVzZ5a21xY2did0ItcldFQncxYUVyZFNjVVpqazBtUjFkNHh4SzZFTHJSWHpEd1Z0SEdzUl9QU21FQlExSWhtU1N6UDhUMXk0c29QbGZTSjhaLTk1dEx1aFZpU3pKSkIxN0xYZGszX1hwVHlYOVhwTzVDVGV4a2l1WlhDQkN0a1BINEc2d0trZkVRbmJjb01VMjM3WTV3bnRpN0lCRTZySUU2U05XR1YxWi11WENPRU1sMzNLZmJIcU9Db05qSlEwdmZIRFdBUFA0SVB3NEFBbXlHbW5xU2c?oc=5,SU7Ultra销量暴跌，雷军豪车梦遇阻？新浪财经SU7Ultra销量暴跌，雷军豪车梦遇阻？新浪财经,0.3135651780782588,负面,"雷军,SU7Ultra,豪车,遇阻,新浪"
汽车之家,小米SU7,尚界Z7 对比小米SU7，吃亏在哪？ - 汽车之家,尚界Z7 对比小米SU7，吃亏在哪？ - 汽车之家 尚界Z7 对比小米SU7，吃亏在哪？ 汽车之家,2026-06-05 02:15:39,0,0,0,https://news.google.com/rss/articles/CBMiXkFVX3lxTE5hWXBGeWlSTjhKM19QQWZqdjQ4ejc0a0JYTmdfMHBTMGpIS0UySjRYM3FUVFRLNE5HUDh0VjY4QVJGNnlnLTNzOWNsdFd3bUFuNjhYUmR0UUJCSWx3ZlE?oc=5,尚界Z7对比小米SU7，吃亏在哪？汽车之家尚界Z7对比小米SU7，吃亏在哪？汽车之家,0.9173723751918224,正面,"尚界,Z7,SU7,小米,吃亏"
汽车之家,小米SU7,华为造了台“小米SU7”，比保时捷Taycan漂亮，价格还不贵 - 汽车之家,华为造了台“小米SU7”，比保时捷Taycan漂亮，价格还不贵 - 汽车之家 华为造了台“小米SU7”，比保时捷Taycan漂亮，价格还不贵 汽车之家,2026-06-06 04:55:29,0,0,0,https://news.google.com/rss/articles/CBMiXkFVX3lxTE94R1lXWDVtRk1RSVNqcFBYTmpoMWVQb2ZqcWdXYktjTmVUNHMtdmN4WHdjVHZ6bkNFNWpzNmVIOXFBVDk4VWwyeXcwZGxWQW1nNnFMV2t1MjRRMDlvQ2c?oc=5,华为造了台小米SU7，比保时捷Taycan漂亮，价格还不贵汽车之家华为造了台小米SU7，比保时捷Taycan漂亮，价格还不贵汽车之家,0.8199191289096388,正面,"SU7,Taycan,保时捷,华为,不贵"
手机新浪网,小米SU7,SU7电吸门无防夹功能_新浪新闻 - 手机新浪网,SU7电吸门无防夹功能_新浪新闻 - 手机新浪网 SU7电吸门无防夹功能_新浪新闻 手机新浪网,2026-06-07 01:50:00,0,0,0,https://news.google.com/rss/articles/CBMiY0FVX3lxTE03NzNkTlRtYUlyMHo3QjNHSUNnT3NMNTVZZ3Bremtncy1hajhLNTN1MnZ6ckpYV2RUWjBQUjhfV1R6ZW44LTQ5U2ZlSjc4M3VJQTI4N3JfVnByWUtKeU9pQlNkVQ?oc=5,SU7电吸门无防夹功能新浪新闻手机新浪网SU7电吸门无防夹功能新浪新闻手机新浪网,0.9927600311151448,正面,"SU7,电吸门,无防,新浪网,新浪"
新浪财经,小米SU7,露营党狂喜！小米寻天SUV双车谍照曝光：大号车型配升降车顶 - 新浪财经,露营党狂喜！小米寻天SUV双车谍照曝光：大号车型配升降车顶 - 新浪财经 露营党狂喜！小米寻天SUV双车谍照曝光：大号车型配升降车顶 新浪财经,2026-06-04 03:30:40,0,0,0,https://news.google.com/rss/articles/CBMisgFBVV95cUxOT2pkbXBsRjAtcVNZdzlMRVNvNGc5X0V0aXV4RGItdGg3b1Roa3lfSjg5blNPVlJtb3FNMC1jcXE3cVhHYklMaW9LV2JYaElEcU01NWpMTTFZczlDaTQxLUNsTmR4QmNRTmxiQ1pya3JYOHdZLVNpVmczY0tXc2NubUpsdGJqelZvdnFrZ3NWYUtrMWJ3TjBGVFNXTmNVdlJDT1lpOFROLTMtaHRubk1lRHZB?oc=5,露营党狂喜！小米寻天SUV双车谍照曝光：大号车型配升降车顶新浪财经露营党狂喜！小米寻天SUV双车谍照曝光：大号车型配升降车顶新浪财经,0.993410529370333,正面,"照曝光,双车,寻天,SUV,露营"
汽车之家,小米SU7,全新小米SU7三天后发布！这你受得了吗？ - 汽车之家,全新小米SU7三天后发布！这你受得了吗？ - 汽车之家 全新小米SU7三天后发布！这你受得了吗？ 汽车之家,2026-06-04 03:09:37,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5sN0VuOXZiLVNmMlFUaVh0eV8zT3FTWExRakY3NUVjNnpyaEd5VDVpa3JxMXhaSUw2M2oxX0NEVVUyeERqQWdFNi1uZFhvc2RHeVl6Snk1M3JvaXM?oc=5,全新小米SU7三天后发布！这你受得了吗？汽车之家全新小米SU7三天后发布！这你受得了吗？汽车之家,0.7742580845292075,正面,"SU7,受得了,小米,全新,三天"
汽车之家,小米SU7,30万电车冬日实测：Model 3、小米SU7等续航对比 - 汽车之家,30万电车冬日实测：Model 3、小米SU7等续航对比 - 汽车之家 30万电车冬日实测：Model 3、小米SU7等续航对比 汽车之家,2026-06-05 00:42:54,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1xMEh4bFJCblVKX052cXZrcFh5MTZldDNxOWhYd0gxRjlGYU56ZVBKYUFIMU5kS1U2RTRTN3RWSm81aGd3X1VPdmFXTWV5aTllT2ZYeWNTZkRValk?oc=5,30万电车冬日实测：Model3、小米SU7等续航对比汽车之家30万电车冬日实测：Model3、小米SU7等续航对比汽车之家,0.9999807415294336,正面,"30,Model3,SU7,电车,续航"
汽车之家,小米SU7,【图】售21.99万起 新款小米SU7上市 四大维度升级/入门配置很夯 - 汽车之家,【图】售21.99万起 新款小米SU7上市 四大维度升级/入门配置很夯 - 汽车之家 【图】售21.99万起 新款小米SU7上市 四大维度升级/入门配置很夯 汽车之家,2026-06-03 02:52:26,0,0,0,https://news.google.com/rss/articles/CBMiYkFVX3lxTE11VnlrM1NVQ0ZPSW1SbU40X0ZvdUhwQWJDOFY1eVRvYVhQVS1CckYtZU9mVllVdklVemZZeDhPZGpJVmZLUXJqdk5obUQ0QnJFd1hMTUVMS1QwcUprd05CaTRR?oc=5,图售21.99万起新款小米SU7上市四大维度升级入门配置很夯汽车之家图售21.99万起新款小米SU7上市四大维度升级入门配置很夯汽车之家,0.9999958980588232,正面,"图售,21.99,万起,SU7,维度"
汽车之家,小米SU7,21.99万起！新一代小米SU7上市，902km续航+全系激光雷达成标配 - 汽车之家,21.99万起！新一代小米SU7上市，902km续航+全系激光雷达成标配 - 汽车之家 21.99万起！新一代小米SU7上市，902km续航+全系激光雷达成标配 汽车之家,2026-06-03 08:28:47,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE8yN0tNMzJ5TzdpWjJwRTd3dW9qMElOdGJOanVnMDJUUnk3RkhkQV9lV2NmYUxQMm9KZXBqRXpuelo3UURLUlhsM2owN3BYNk15UTV2d0FZZEdQbjg?oc=5,21.99万起！新一代小米SU7上市，902km续航全系激光雷达成标配汽车之家21.99万起！新一代小米SU7上市，902km续航全系激光雷达成标配汽车之家,0.9999889702337764,正面,"21.99,万起,SU7,902km,全系"
汽车之家,小米SU7,将于本月内发布，新款小米SU7靛石绿车漆公布 - 汽车之家,将于本月内发布，新款小米SU7靛石绿车漆公布 - 汽车之家 将于本月内发布，新款小米SU7靛石绿车漆公布 汽车之家,2026-06-04 00:17:18,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE96VE1aaUtwdFhIWTd3WFd3cGZLMm5DSzY0N3plMlc2MVpFeGhVOTZ5d29rQ0ZhdFQ2LVRNOG9KZmdIN0YyRU5TR0pkN0RWakJ1dVoxck1kR00zLTA?oc=5,将于本月内发布，新款小米SU7靛石绿车漆公布汽车之家将于本月内发布，新款小米SU7靛石绿车漆公布汽车之家,0.2847760982097751,负面,"SU7,石绿,车漆,小米,新款"
汽车之家,小米SU7,SU7/YU7火了，竞争者也来了 - 汽车之家,SU7/YU7火了，竞争者也来了 - 汽车之家 SU7/YU7火了，竞争者也来了 汽车之家,2026-06-05 00:58:02,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9UNGZqWGRNRGk1SUdDUzZxQWhKSk9hY3JUZFJ4RjVFWWZpazBnaFhWMjJPd29aSURwWS1RYVZtLTJMa3czOGtvRnRvekd5V1gyd3I4UXJ2elhoQVk?oc=5,SU7YU7火了，竞争者也来了汽车之家SU7YU7火了，竞争者也来了汽车之家,0.0028234534451672,负面,"SU7YU7,竞争者,汽车,之家"
汽车之家,小米SU7,小米SU7 6月权益：碳纤维+智驾终身免费，对比Model3怎么选？ - 汽车之家,小米SU7 6月权益：碳纤维+智驾终身免费，对比Model3怎么选？ - 汽车之家 小米SU7 6月权益：碳纤维+智驾终身免费，对比Model3怎么选？ 汽车之家,2026-06-04 09:05:54,0,0,0,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1yMEF0cXVQR1BSZHpZWV9sT3JoZGxjZVA1Q2l1djY2X1JKcmtoaDMzcmZpWW5ET0doRTlKVlVoeVVEV1pHUkVSa2lHVEw3XzJKWFdLZE9TM3dBYmc?oc=5,小米SU76月权益：碳纤维智驾终身免费，对比Model3怎么选？汽车之家小米SU76月权益：碳纤维智驾终身免费，对比Model3怎么选？汽车之家,0.9981148990193124,正面,"SU76,智驾,Model3,碳纤维,小米"
